Support,Amine 1 or Additive 1,"1°, 2°, 3° Amine Ratio",MW or Mn (g/mol),Organic Content on Adsorbent Basis (%),N Content on Adsorbent Basis (mmol/g),Amine 2 or Additive 2,Additive 3,Amine 2 or Additive 2  to Amine 1 Ratio,Additive 3 to Amine 1 Ratio,OH to N ratio,BET Surface Area of Solid Support (m2g-1),Pore Volume of Solid Support (cm3g-1),Average Pore Diameters (nm),Relative Humidity (%),CO2 Concentration (vol%),Flow Rate (mL/min),Adsorption Time (min),Adsorption Temperature (℃),CO2 Capacity (mmol/g),Amine Efficiency (mmol/mmol),Time to Half Saturation (min),Time to 90% Saturation (min),Desorption Temperature (℃),Weight Loss Stability (%),Capacity Loss Stability (%),Cycle Number,Heat of Adsorption (kJ/mmol),DOI
THMS,BPEI,1.81:1.52:1,600,50.00 ,11.67,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,100,2.95,0.25,0.8,3.3,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.81:1.52:1,600,60.00 ,14.00,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,75,4.37,0.31,-,-,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.81:1.52:1,600,70.00 ,16.33,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,50,3.45,0.21,3.5,4.4,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.81:1.52:1,600,70.00 ,16.33,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,75,4.88,0.30,2.1,15.2,105,-,4.90,10,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.81:1.52:1,600,70.00 ,16.33,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,100,4.72,0.29,1.3,3.4,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.81:1.52:1,600,75.00 ,17.50,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,75,3.54,0.20,3.3,46.9,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.81:1.52:1,600,50.00 ,11.67,0,0,0.00,0.00,0.00,720,1.17,9.50,0.00 ,100.00,30,180,75,3.32,0.28,2.4,10.2,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.81:1.52:1,600,50.00 ,11.67,0,0,0.00,0.00,0.00,525,1.17,8.90,0.00 ,100.00,30,180,75,2.61,0.22,2.7,23.9,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.81:1.52:1,600,50.00 ,11.67,0,0,0.00,0.00,0.00,752,1.60,8.50,0.00 ,100.00,30,180,75,3.13,0.27,2.6,14.9,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.81:1.52:1,600,50.00 ,11.67,0,0,0.00,0.00,0.00,621,1.21,7.80,0.00 ,100.00,30,180,75,2.38,0.20,2.6,30.3,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.81:1.52:1,600,50.00 ,11.67,0,0,0.00,0.00,0.00,800,1.23,6.10,0.00 ,100.00,30,180,75,2.63,0.23,2.7,19.2,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.81:1.52:1,600,50.00 ,11.67,0,0,0.00,0.00,0.00,735,1.03,5.60,0.00 ,100.00,30,180,75,2.11,0.18,2.7,41.5,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
MCM-41,BPEI,1.22:1.56:1,10000,50.00 ,11.67,0,0,0.00,0.00,0.00,968,0.87,3.60,0.00 ,100.00,30,180,75,2.25,0.19,1.2,47.6,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
MCM-41,BPEI,1.22:1.56:1,10000,60.00 ,14.00,0,0,0.00,0.00,0.00,968,0.87,3.60,0.00 ,100.00,30,180,75,2.63,0.19,-,-,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
BHMS,BPEI,1.22:1.56:1,10000,50.00 ,11.67,0,0,0.00,0.00,0.00,256,1.05,16.50,0.00 ,100.00,30,180,75,1.66,0.14,1.9,73.2,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
BHMS,BPEI,1.22:1.56:1,10000,50.00 ,11.33,0,0,0.00,0.00,0.00,253,1.24,19.60,0.00 ,100.00,30,180,75,2.63,0.23,1.2,17.1,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
BHMS,BPEI,1.22:1.56:1,10000,50.00 ,11.33,0,0,0.00,0.00,0.00,240,1.10,18.40,0.00 ,100.00,30,180,75,2.70,0.24,1.0,33.5,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
BHMS,BPEI,1.22:1.56:1,10000,60.00 ,13.59,0,0,0.00,0.00,0.00,240,1.10,18.40,0.00 ,100.00,30,180,75,2.72,0.20,-,-,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
BHMS,BPEI,1.22:1.56:1,10000,50.00 ,11.33,0,0,0.00,0.00,0.00,237,1.38,23.30,0.00 ,100.00,30,180,75,2.93,0.26,1.0,8.3,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
BHMS,BPEI,1.22:1.56:1,10000,50.00 ,11.33,0,0,0.00,0.00,0.00,400,1.13,11.30,0.00 ,100.00,30,180,75,1.70,0.15,2.4,67.5,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
BHMS,BPEI,1.22:1.56:1,10000,50.00 ,11.33,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,50,2.50,0.22,1.6,38.7,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
BHMS,BPEI,1.22:1.56:1,10000,50.00 ,11.33,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,75,2.84,0.25,1.4,4.2,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.22:1.56:1,10000,50.00 ,11.33,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,100,2.34,0.21,1.6,4.3,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.22:1.56:1,10000,70.00 ,15.86,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,50,2.61,0.16,3.9,58.3,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.22:1.56:1,10000,70.00 ,15.86,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,75,3.86,0.24,2.7,42.6,105,-,2.76,10,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.22:1.56:1,10000,70.00 ,15.86,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,100,3.84,0.24,4.8,7.4,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.22:1.56:1,10000,75.00 ,16.99,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,75,3.68,0.22,2.1,36.7,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.22:1.56:1,10000,50.00 ,11.33,0,0,0.00,0.00,0.00,720,1.71,9.50,0.00 ,100.00,30,180,75,2.88,0.25,1.0,6.5,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.22:1.56:1,10000,50.00 ,11.33,0,0,0.00,0.00,0.00,525,1.17,8.90,0.00 ,100.00,30,180,75,2.50,0.22,1.5,26.2,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.22:1.56:1,10000,50.00 ,11.33,0,0,0.00,0.00,0.00,752,1.60,8.90,0.00 ,100.00,30,180,75,2.66,0.23,1.0,5.4,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.22:1.56:1,10000,50.00 ,11.33,0,0,0.00,0.00,0.00,621,1.21,7.80,0.00 ,100.00,30,180,75,1.91,0.17,5.7,47.1,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.22:1.56:1,10000,50.00 ,11.33,0,0,0.00,0.00,0.00,800,1.23,6.10,0.00 ,100.00,30,180,75,1.70,0.15,1.9,43.2,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.22:1.56:1,10000,50.00 ,11.33,0,0,0.00,0.00,0.00,735,1.03,5.60,0.00 ,100.00,30,180,75,1.54,0.14,1.9,69.8,-,-,-,-,-,https://doi.org/10.1016/j.energy.2020.119093
THMS,BPEI,1.22:1.56:1,10000,70.00 ,15.86,0,0,0.00,0.00,0.00,756,1.95,10.30,0.00 ,100.00,30,180,75,4.25,0.27,2.1,39.2,105,-,-1.00,10,-,https://doi.org/10.1016/j.energy.2020.119093
SBA-15,TEPA,1:1.5:0,189,19.49 ,5.16,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,25,0.85,0.16,27.3,56.8,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,TEPA,1:1.5:0,189,19.49 ,5.16,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,30,0.80,0.16,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,TEPA,1:1.5:0,189,19.49 ,5.16,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,35,0.72,0.14,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,TEPA,1:1.5:0,189,28.56 ,7.56,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,25,1.49,0.20,47.5,98.5,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,TEPA,1:1.5:0,189,28.56 ,7.56,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,30,1.49,0.20,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,TEPA,1:1.5:0,189,28.56 ,7.56,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,35,1.41,0.19,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,TEPA,1:1.5:0,189,39.29 ,10.39,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,25,2.15,0.21,88.9,-,100,22.120,28.88,50,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,TEPA,1:1.5:0,189,39.29 ,10.39,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,30,2.20,0.21,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,TEPA,1:1.5:0,189,39.29 ,10.39,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,35,2.19,0.21,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,TEPA,1:1.5:0,189,49.65 ,13.13,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,25,2.57,0.20,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,TEPA,1:1.5:0,189,49.65 ,13.13,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,30,2.69,0.20,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,TEPA,1:1.5:0,189,49.65 ,13.13,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,35,2.76,0.21,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.81:1.52:1,350,19.37 ,2.77,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,25,0.57,0.20,24.7,61.0,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.81:1.52:1,350,19.37 ,2.77,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,30,0.57,0.21,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.81:1.52:1,350,19.37 ,2.77,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,35,0.55,0.20,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.81:1.52:1,350,28.03 ,4.00,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,25,1.07,0.27,23.5,115.4,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.81:1.52:1,350,28.03 ,4.00,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,30,1.08,0.27,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.81:1.52:1,350,28.03 ,4.00,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,35,1.09,0.27,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.81:1.52:1,350,39.59 ,5.66,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,25,1.53,0.27,-,-,100,0.540,0.77,50,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.81:1.52:1,350,39.59 ,5.66,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,30,1.63,0.29,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.81:1.52:1,350,39.59 ,8.89,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,35,1.69,0.19,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.81:1.52:1,350,49.21 ,11.05,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,25,1.70,0.15,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.81:1.52:1,350,49.21 ,11.05,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,30,1.81,0.16,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.81:1.52:1,350,49.21 ,11.05,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,35,1.91,0.17,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.42:1.14:1,537,19.82 ,4.43,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,25,0.51,0.12,24.9,82.5,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
SBA-15,BPEI,1.42:1.14:1,537,19.82 ,4.43,0,0,0.00,0.00,0.00,270,1.39,20.40,0.00 ,0.04,100,120,30,0.52,0.12,-,-,-,-,-,-,-,https://doi.org/10.1016/j.seppur.2023.124580
